#./coax/coax.proj 5
# TestCaseDatabase::show_evaluation
# name,status,frequency,mode,column,[fieldVariable:x,y,]testVariable,testFunction,[equal:expectedValue,]foundValue,[equal:error,tolerance | lessthan:threshold
coax_2_1_196_field_exact,pass,100000000,1,0,0.0009,-0.0009,real_Hmag,equal,0.00250816516817316,0.00250735245865071,0.000324025519833404,0.006,
coax_1_1_37_field_exact,pass,10000000,1,0,0,-0.0011,real_Ephi,equal,-1.5707963267949,-1.57128876931706,0.00031349864636131,0.006,
coax_1_1_80_field_exact,pass,10000000,1,0,0.0009,-0.0009,real_Hmag,equal,0.00250816516817316,0.00250739399130344,0.000307466541478547,0.006,
coax_2_1_153_field_exact,pass,100000000,1,0,0,-0.0011,real_Ephi,equal,-1.5707963267949,-1.57125934110495,0.00029476406466606,0.006,
coax_3_1_269_field_exact,pass,1000000000,1,0,0,-0.0011,real_Ephi,equal,-1.5707963267949,-1.57125901135606,0.000294554140000668,0.006,
coax_4_1_385_field_exact,pass,10000000000,1,0,0,-0.0011,real_Ephi,equal,-1.5707963267949,-1.57125900824873,0.000294552161814821,0.006,
coax_1_1_21_field_exact,pass,10000000,1,0,0,0.0014,real_Ephi,equal,1.5707963267949,1.57123415204156,0.000278728208863154,0.006,
coax_2_1_221_field_exact,pass,100000000,1,0,-0.00065,-0.00065,real_Hphi,equal,-0.785398163397448,-0.785181097393112,0.000276377020537992,0.006,
coax_4_1_453_field_exact,pass,10000000000,1,0,-0.00065,-0.00065,real_Hphi,equal,-0.785398163397448,-0.785181097393125,0.000276377020521311,0.006,
coax_1_1_105_field_exact,pass,10000000,1,0,-0.00065,-0.00065,real_Hphi,equal,-0.785398163397448,-0.785181097393138,0.000276377020504631,0.006,
coax_3_1_337_field_exact,pass,1000000000,1,0,-0.00065,-0.00065,real_Hphi,equal,-0.785398163397448,-0.785181097393143,0.000276377020498129,0.006,
coax_3_1_321_field_exact,pass,1000000000,1,0,-0.00065,0.00065,real_Hphi,equal,-2.35619449019234,-2.35683159405291,0.000270395276462522,0.006,
coax_4_1_437_field_exact,pass,10000000000,1,0,-0.00065,0.00065,real_Hphi,equal,-2.35619449019234,-2.35683159405291,0.000270395276462145,0.006,
coax_2_1_205_field_exact,pass,100000000,1,0,-0.00065,0.00065,real_Hphi,equal,-2.35619449019234,-2.35683159405291,0.000270395276459883,0.006,
coax_1_1_89_field_exact,pass,10000000,1,0,-0.00065,0.00065,real_Hphi,equal,-2.35619449019234,-2.35683159405291,0.000270395276458564,0.006,
coax_2_1_137_field_exact,pass,100000000,1,0,0,0.0014,real_Ephi,equal,1.5707963267949,1.57121859553796,0.000268824631087455,0.006,
